InvoiceNo,InvoiceDate,ProductNo,Quantity,Unit,ProductName,PackSize,ChemicalName
1018,2015-11-05 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1018,2015-11-05 00:00:00,409,1,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
1018,2015-11-05 00:00:00,146,1,box,Minidiab,15 tab * 2 stp * box,Glipizide
1018,2015-11-05 00:00:00,101,1,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
1018,2015-11-05 00:00:00,220,2,tab,Vicks,105 tab * bot,Cough Tablet
1018,2015-11-05 00:00:00,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
1018,2015-11-05 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
1018,2015-11-05 00:00:00,17,1,stp,Vitacap,10 cap * 5 stp * box,Multivitamins and Minerals
1018,2015-11-05 00:00:00,474,1,tube,Skineal,10 tube * pack,Ketoconazole
1018,2015-11-05 00:00:00,558,1,tube,Silkron,tube,cream
1018,2015-11-05 00:00:00,191,3,stp,Ermycin 200,10 tab * 10 stp * box,Erythromycin
1018,2015-11-05 00:00:00,743,2,bot,Cevit Ygn,100 tab * bot,ascorbic acid
1019,2015-11-05 00:00:00,323,5,pcs,Dripset Kenxin,50 pcs * box,Dripset
1019,2015-11-05 00:00:00,598,2,box,25% Glucose Zedi,5 amp * box,Glucose inj
1019,2015-11-05 00:00:00,849,10,stp,Vasican-8mg,10 tab * 10 stp * bind,Bromhexine
1020,2015-12-05 00:00:00,26,1,stp,Amlong 5,10 tab * 3 stp * box,Amlodipine
1020,2015-12-05 00:00:00,26,2,stp,Amlong 5,10 tab * 3 stp * box,Amlodipine
1020,2015-12-05 00:00:00,226,1,stp,Norfloxin 400(Umedica),10 tab * 10 stp * box,Norfloxacin
1020,2015-12-05 00:00:00,456,1,bot,??????????????,6 bot * 2 pack * dz,Myanmar Analgesic
1020,2015-12-05 00:00:00,733,1,stp,Hawksone,5 cap * 40 stp * box,Piroxicam
1020,2015-12-05 00:00:00,387,2,sac,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
1020,2015-12-05 00:00:00,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
1020,2015-12-05 00:00:00,475,1,tube,Voltex,12 tube * pack,cream
1020,2015-12-05 00:00:00,365,1,roll,"2"" Bandage Pyae Wa",10 roll * pack,Bandage
1020,2015-12-05 00:00:00,60,2,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
1020,2015-12-05 00:00:00,529,2,pcs,PaiPlast,100 pcs * box,Plaster
1020,2015-12-05 00:00:00,387,6,sac,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
1020,2015-12-05 00:00:00,723,1,bot,Lilac 120ml,bot,Lactulose
1020,2015-12-05 00:00:00,723,1,bot,Lilac 120ml,bot,Lactulose
1020,2015-12-05 00:00:00,196,1,stp,Doxysam ,10 cap * 10 stp * box,Doxycycline
1020,2015-12-05 00:00:00,500,1,bot,Woods' Antihistamine,bot,Cough Syrup
1020,2015-12-05 00:00:00,459,5,bot,?????????? ??????????,10 bot * pack,Myanmar Antacid
1020,2015-12-05 00:00:00,267,5,tab,Dramamine ????,10 tab * 10 stp * box,Dimenhydrinate
1020,2015-12-05 00:00:00,217,2,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
1020,2015-12-05 00:00:00,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
1020,2015-12-05 00:00:00,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
1020,2015-12-05 00:00:00,655,35,pcs,Wound Plast,100 pcs * box,Plaster
1020,2015-12-05 00:00:00,789,1,pcs,Sino Plast Elastic,100 pcs * box,Plaster
1020,2015-12-05 00:00:00,313,2,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
1020,2015-12-05 00:00:00,394,1,bot,????????????? ?????????????????????,10 bot * pack,Myanmar Cough Medicine
1020,2015-12-05 00:00:00,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1020,2015-12-05 00:00:00,109,1,stp,Vastarel Mr,30 tab * 2 stp * box,Trimetazidine Hydrochloride
1020,2015-12-05 00:00:00,476,1,tube,Voltex Kool,12 tube * pack,cream
1020,2015-12-05 00:00:00,686,1,bot,Dettol 110ml,bot,antiseptic 
1020,2015-12-05 00:00:00,208,2,stp,Solvin Tablet,10 tab * 10 stp * box,Bromhexine
1020,2015-12-05 00:00:00,261,1,tab,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1020,2015-12-05 00:00:00,474,1,tube,Skineal,10 tube * pack,Ketoconazole
1021,2015-12-05 00:00:00,101,2,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
1021,2015-12-05 00:00:00,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
1021,2015-12-05 00:00:00,148,4,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
1021,2015-12-05 00:00:00,86,2,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
1021,2015-12-05 00:00:00,646,2,stp,VMR,20 tab * 3 stp * box,Trimetazidine Hydrochloride
1021,2015-12-05 00:00:00,133,1,stp,Aldactone Pfizer,10 tab * 10 stp * box,Spironolactone
1021,2015-12-05 00:00:00,352,1,pcs,Hansaplast Elastic,100 pcs * box,Plaster
1023,2015-12-05 00:00:00,132,1,stp,Zumafib,10 tab * 3 stp * box,fenofibrate 300 mg
1023,2015-12-05 00:00:00,106,1,stp,Duracard 2,10 tab * 5 stp * box,Doxazosin
1023,2015-12-05 00:00:00,29,1,stp,Nifedi-Denk 10 Retard,10 tab * 10 stp * box,Nifedipine
1023,2015-12-05 00:00:00,30,1,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
1023,2015-12-05 00:00:00,82,1,stp,Atenolol Denk,10 tab * 10 stp * box,Atenolol
1023,2015-12-05 00:00:00,92,1,stp,Enam 10,10 tab * 10 stp * box,Enalapril
1023,2015-12-05 00:00:00,148,3,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
1023,2015-12-05 00:00:00,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
1022,2015-12-05 00:00:00,306,1,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
1022,2015-12-05 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
1022,2015-12-05 00:00:00,135,1,stp,Hypen SR,10 tab * 2 stp * box,Indapamide 1.5
1022,2015-12-05 00:00:00,807,1,stp,Tamlosin ,10 tab * 2 stp * box,Tamsulosin Hydrochloride
1022,2015-12-05 00:00:00,657,1,stp,Finast,10 tab * stp,finesteride
1022,2015-12-05 00:00:00,823,6,tab,Alzel ,tab,Albendazole
1022,2015-12-05 00:00:00,546,1,tab,Eben-DS,tab,Albendazole
1025,2015-05-13 00:00:00,108,3,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
1028,2015-05-13 00:00:00,86,1,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
1028,2015-05-13 00:00:00,108,1,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
1028,2015-05-13 00:00:00,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
1028,2015-05-13 00:00:00,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
1028,2015-05-13 00:00:00,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
1028,2015-05-13 00:00:00,38,1,stp,Daflon,15 tab * 2 stp * box,flavonoid fraction
1031,2015-05-13 00:00:00,604,2,bot,Depo M,bot,Depo
1031,2015-05-13 00:00:00,598,1,box,25% Glucose Zedi,5 amp * box,Glucose inj
1031,2015-05-13 00:00:00,325,5,pcs,5 cc (JY) Syringe,100 pcs * box,Syringe
1031,2015-05-13 00:00:00,798,5,pcs,Butterfly Needle Kenxin,100 pcs * box,Butterfly Needle
1031,2015-05-13 00:00:00,324,3,pcs,20 cc (JY) Syringe,50 pcs * box,Syringe
1031,2015-05-13 00:00:00,600,1,box,b12 inj (FBC),10 amp * box,b12
1031,2015-05-13 00:00:00,599,1,box,b6 inj (FBC),10 amp * box,b6
1024,2015-05-13 00:00:00,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
1024,2015-05-13 00:00:00,785,1,stp,Omicap,10 cap * 10 stp * box,Omeprazole
1024,2015-05-13 00:00:00,263,1,stp,Brustan,10 tab * stp,Ibuprofen and Paracetamol
1024,2015-05-13 00:00:00,543,100,tab,Cevit Masa,1000 tab * bot,Cevit Sweet
1024,2015-05-13 00:00:00,499,1,bot,Woods' Mucolytic,bot,Cough Syrup
1024,2015-05-13 00:00:00,399,1,sac,??????????? ???????? ???????,10 sac * box,Myanmar Anti Alergic
1024,2015-05-13 00:00:00,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
1024,2015-05-13 00:00:00,263,1,stp,Brustan,10 tab * stp,Ibuprofen and Paracetamol
1024,2015-05-13 00:00:00,551,1,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
1024,2015-05-13 00:00:00,516,1,bot,NaNaKid,bot,Anti
1024,2015-05-13 00:00:00,13,1,stp,Hepalucky,5 cap * 6 stp * box,Liver Protect
1024,2015-05-13 00:00:00,697,10,tab,Metro Pol,100 tab * bot,Metronidazole
1024,2015-05-13 00:00:00,379,1,bot,?????? ???????,6 bot * 2 pack * dz,Balm
1024,2015-05-13 00:00:00,474,2,tube,Skineal,10 tube * pack,Ketoconazole
1024,2015-05-13 00:00:00,213,3,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1024,2015-05-13 00:00:00,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
1024,2015-05-13 00:00:00,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1024,2015-05-13 00:00:00,229,2,box,Metro-250(Umedica),10 tab * 10 stp * box,Metronidazole
1024,2015-05-13 00:00:00,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
1024,2015-05-13 00:00:00,191,1,stp,Ermycin 200,10 tab * 10 stp * box,Erythromycin
1024,2015-05-13 00:00:00,399,2,sac,??????????? ???????? ???????,10 sac * box,Myanmar Anti Alergic
1024,2015-05-13 00:00:00,427,1,bot,?????????? ????????,12 bot * dz,Myanmar Balm
1024,2015-05-13 00:00:00,169,10,tab,Paracetamol Ygn,100 tab * bot,Paracetamol
1024,2015-05-13 00:00:00,164,1,bot,Burmeton pol,100 tab * bot,Chlorphenamine Maleate
1024,2015-05-13 00:00:00,438,2,bot,??????? ????????????????????? ???????,10 bot * pack,Myanmar Balm
1024,2015-05-13 00:00:00,445,12,bot,?????????,12 bot * dz,Myanmar Balm
1024,2015-05-13 00:00:00,739,1,stp,Dimenhydrinate (Medicine Supply),10 tab * stp,Dimenhydrinate
1024,2015-05-13 00:00:00,295,1,stp,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
1024,2015-05-13 00:00:00,543,137,tab,Cevit Masa,1000 tab * bot,Cevit Sweet
1024,2015-05-13 00:00:00,471,1,pack,????? ???????,10 sac * pack,Myanmar Cough Medicine
1024,2015-05-13 00:00:00,695,3,Suppo,Napa 125 Suppo,20 Suppo * box,Paracetamol
1024,2015-05-13 00:00:00,2,15,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
1024,2015-05-13 00:00:00,743,2,bot,Cevit Ygn,100 tab * bot,ascorbic acid
1024,2015-05-13 00:00:00,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
1024,2015-05-13 00:00:00,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
1024,2015-05-13 00:00:00,99,2,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
1024,2015-05-13 00:00:00,126,2,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
1024,2015-05-13 00:00:00,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
1024,2015-05-13 00:00:00,452,1,bot,???????? ???,10 bot * pack,Myanmar anti-Inflammatory
1024,2015-05-13 00:00:00,601,2,amp,Burmeton Thai inj,10 amp * box,Burmeton
1024,2015-05-13 00:00:00,853,3,stp,Brentor 400 ,10 cap * 10 stp * box,Piracetam
1026,2015-05-13 00:00:00,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
1026,2015-05-13 00:00:00,315,1,bot,Brand's Chicken 42ml,6 bot * box,Chicken Extract Syp
1026,2015-05-13 00:00:00,305,1,stp,Air X,10 tab * 50 stp * box,semithicone
1026,2015-05-13 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1027,2015-05-13 00:00:00,126,2,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
1027,2015-05-13 00:00:00,285,2,stp,Zyloric ,10 tab * 5 stp * box,Allopurinol
1029,2015-05-13 00:00:00,374,1,stp,Obelit,10 cap * stp,Orlistat
1029,2015-05-13 00:00:00,572,1,stp,Marvelon 28,stp,levonorgestrel
1030,2015-05-13 00:00:00,472,1,tube,Gentalene C ,12 tube * box,"Betamethasone Dipropionate, Gentamycin, Clotrimoxazole"
1030,2015-05-13 00:00:00,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
1030,2015-05-13 00:00:00,274,1,stp,Duralax,10 tab * 10 stp * box,Bisacodyl
1030,2015-05-13 00:00:00,258,1,stp,Gofen ,10 cap * 5 stp * box,Ibuprofen 400
1030,2015-05-13 00:00:00,173,2,stp,Omez,10 cap * 10 stp * box,Omeprazole
1032,2015-05-13 00:00:00,213,2,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1032,2015-05-13 00:00:00,303,2,stp,Zyncet,10 tab * 20 stp * box,Cetrizine
1032,2015-05-13 00:00:00,824,2,stp,Kotase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
1032,2015-05-13 00:00:00,40,2,stp,Rowatinex,10 cap * 5 stp * box,Renal and Urinary
1032,2015-05-13 00:00:00,2,10,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
1033,2015-05-14 00:00:00,170,7,tab,Ribovit,100 tab * bot,Riboflavin
1033,2015-05-14 00:00:00,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
1033,2015-05-14 00:00:00,261,3,tab,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1033,2015-05-14 00:00:00,555,1,stp,Ferofort,10 cap * 10 stp * box,Multivitamins and Minerals
1033,2015-05-14 00:00:00,298,1,stp,Alerday 120,10 tab * 10 stp * box,Fexofenidine
1033,2015-05-14 00:00:00,75,10,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
1033,2015-05-14 00:00:00,410,2,bot,??????? ????????????????,12 bot * dz,Myanmar Heart Supplement
1033,2015-05-14 00:00:00,75,19,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
1033,2015-05-14 00:00:00,122,2,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
1033,2015-05-14 00:00:00,57,4,tab,Enervon-C 100's,100 tab * bot,B complex with C
1033,2015-05-14 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1033,2015-05-14 00:00:00,471,1,sac,????? ???????,10 sac * pack,Myanmar Cough Medicine
1033,2015-05-14 00:00:00,366,1,roll,"3"" Bandage Pyae Wa",10 roll * pack,Bandage
1033,2015-05-14 00:00:00,2,10,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
1033,2015-05-14 00:00:00,590,1,pack,Lion Plaster,10 sheet * pack,Plaster
1033,2015-05-14 00:00:00,736,3,sac,Shudi Analgesic Plaster,4 pcs * 100 sac * box,Plaster
1033,2015-05-14 00:00:00,486,2,stp,Microgynon,28 tab * 3 stp * box,levonorgestrel
1033,2015-05-14 00:00:00,258,1,stp,Gofen ,10 cap * 5 stp * box,Ibuprofen 400
1033,2015-05-14 00:00:00,172,20,tab,Vitazone,100 tab * bot,Multivitamins and Minerals
1033,2015-05-14 00:00:00,409,2,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
1033,2015-05-14 00:00:00,453,1,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
1033,2015-05-14 00:00:00,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
1033,2015-05-14 00:00:00,379,2,bot,?????? ???????,6 bot * 2 pack * dz,Balm
1033,2015-05-14 00:00:00,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1033,2015-05-14 00:00:00,213,1,tab,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
1033,2015-05-14 00:00:00,480,1,tube,Hiruscar,tube,cream
1033,2015-05-14 00:00:00,57,1,tab,Enervon-C 100's,100 tab * bot,B complex with C
1033,2015-05-14 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
1033,2015-05-14 00:00:00,515,2,box,PadAmox,10 cap * 10 stp * box,Amoxicillin
1033,2015-05-14 00:00:00,8,1,box,Appeton Teen Grow,10 tab * 3 stp * box,Multivitamins and Minerals
1033,2015-05-14 00:00:00,8,1,box,Appeton Teen Grow,10 tab * 3 stp * box,Multivitamins and Minerals
1033,2015-05-14 00:00:00,461,1,bot,??????? (????),6 bot * 2 pack * dz,Myanmar Digestive
1033,2015-05-14 00:00:00,453,1,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
1033,2015-05-14 00:00:00,289,1,bot,M16,12 bot * box,"Clove Oil, Cahmphor "
1033,2015-05-14 00:00:00,295,1,stp,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
1033,2015-05-14 00:00:00,369,7,sac,ORS MPF Blue,50 sac * box,ORS
1033,2015-05-14 00:00:00,84,1,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
1033,2015-05-14 00:00:00,590,4,sheet,Lion Plaster,10 sheet * pack,Plaster
1033,2015-05-14 00:00:00,549,2,sac,Mybacin Pack,70 sac * pack,Lozenges
1033,2015-05-14 00:00:00,380,3,sac,???????????? ????????????????? ???????,6 sac * pack,Myanmar Cough Medicine
1033,2015-05-14 00:00:00,400,2,sac,??????????? ?????????? ???????,10 sac * box,Myanmar Luxative
1033,2015-05-14 00:00:00,399,2,sac,??????????? ???????? ???????,10 sac * box,Myanmar Anti Alergic
1033,2015-05-14 00:00:00,299,1,stp,Dazit,10 tab * 10 stp * box,Desloratidine
1033,2015-05-14 00:00:00,205,1,stp,Sofkof,10 cap * 10 stp * box,Cough tablet with Chlopheniramine 
1033,2015-05-14 00:00:00,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
1033,2015-05-14 00:00:00,463,1,bot,???????? ???????????????,12 bot * dz,Myanmar Neuro Medicine
1033,2015-05-14 00:00:00,482,1,bot,Dalacin T Sol,bot,Clindamycin
1033,2015-05-14 00:00:00,640,1,pack,Face Mask Hanma,10 pcs * 32 pack * box,Mask
1035,2015-05-14 00:00:00,280,5,sac,Bioflor,10 sac * box,Saccharomyces boulardii
1035,2015-05-14 00:00:00,311,10,sac,Konimag,30 sac * box,Aluminium Hydroxide
1035,2015-05-14 00:00:00,175,1,stp,Pantocid 20,10 tab * 10 stp * box,Pantoprazole
1035,2015-05-14 00:00:00,570,2,box,Orasel Kit,2 sac * 10 box * 2ndBox,ORS
1035,2015-05-14 00:00:00,157,1,stp,Princi-B Fort,10 tab * 30 stp * box,"B1, B6, B12"
1035,2015-05-14 00:00:00,152,2,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
1036,2015-05-14 00:00:00,623,2,stp,Analgin inj,10 amp * stp,Analgin
1036,2015-05-14 00:00:00,774,2,box,B6 inj (Zedi),10 amp * box,b6
1036,2015-05-14 00:00:00,306,2,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
1036,2015-05-14 00:00:00,609,1,stp,Polybion inj,10 amp * 10 stp * box,B Complex
1036,2015-05-14 00:00:00,607,10,amp,Nuramin Forte inj,25 amp * box,B Complex
1036,2015-05-14 00:00:00,611,10,amp,b12 inj (Thai),100 amp * box,b12
1036,2015-05-14 00:00:00,790,1,box,S2 IV (Pai),5 amp * box,Aminoacids
1036,2015-05-14 00:00:00,598,1,box,25% Glucose Zedi,5 amp * box,Glucose inj
1036,2015-05-14 00:00:00,612,10,amp,b6 inj (Thai),100 amp * box,b6
1036,2015-05-14 00:00:00,798,10,pcs,Butterfly Needle Kenxin,100 pcs * box,Butterfly Needle
1036,2015-05-14 00:00:00,325,10,pcs,5 cc (JY) Syringe,100 pcs * box,Syringe
1036,2015-05-14 00:00:00,323,2,pcs,Dripset Kenxin,50 pcs * box,Dripset
1036,2015-05-14 00:00:00,560,1,tube,Unison,tube,Chloramphenicol 250
1036,2015-05-14 00:00:00,576,1,tube,Sunlife Red,tube,Multivitamins and Minerals
1036,2015-05-14 00:00:00,68,1,stp,Ginsomin,10 tab * 3 stp * box,Multivitamins and Minerals
1037,2015-05-14 00:00:00,123,1,box,Avas 10,10 tab * 3 stp * box,Atorvastatin
1037,2015-05-14 00:00:00,821,2,stp,Noklot,10 tab * 3 stp * box,Clopidogrel
1037,2015-05-14 00:00:00,155,3,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
1037,2015-05-14 00:00:00,99,3,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
1037,2015-05-14 00:00:00,119,1,bot,Obimin 30,30 tab * bot,Multivitamins and Minerals
1038,2015-05-14 00:00:00,84,2,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
1038,2015-05-14 00:00:00,79,7,tab,Coveram 5/10,30 tab * bot,Perindopril / Amlodipine
1038,2015-05-14 00:00:00,504,1,bot,Heptopep 200ml,bot,Appetite
1038,2015-05-14 00:00:00,132,1,stp,Zumafib,10 tab * 3 stp * box,fenofibrate 300 mg
1038,2015-05-14 00:00:00,114,2,stp,Arthrostop,10 tab * 6 stp * box,Glucosamine
1038,2015-05-14 00:00:00,2,5,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
1038,2015-05-14 00:00:00,354,8,pcs,Urgo Plaster Transparent,100 pcs * box,Plaster
1034,2015-05-14 00:00:00,85,1,stp,Cardivas 6.25,10 tab * 3 stp * box,Carvedilol
1034,2015-05-14 00:00:00,285,1,box,Zyloric ,10 tab * 5 stp * box,Allopurinol
1034,2015-05-14 00:00:00,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
1042,2015-05-15 00:00:00,349,10,cap,Nuflam 300's,300 cap * bot,Glucosamine
1042,2015-05-15 00:00:00,75,10,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
1045,2015-05-15 00:00:00,127,1,stp,Rozavel 5,10 tab * 5 stp * box,Rosuvastatin
1045,2015-05-15 00:00:00,89,1,stp,Cardiopril 2.5,10 tab * 10 stp * box,Ramipril
1045,2015-05-15 00:00:00,285,1,stp,Zyloric ,10 tab * 5 stp * box,Allopurinol
1039,2015-05-15 00:00:00,551,1,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
1039,2015-05-15 00:00:00,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
1039,2015-05-15 00:00:00,504,2,bot,Heptopep 200ml,bot,Appetite
1039,2015-05-15 00:00:00,261,2,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
1039,2015-05-15 00:00:00,270,2,stp,Motillium M,10 tab * stp,Domperidone
1039,2015-05-15 00:00:00,229,1,stp,Metro-250(Umedica),10 tab * 10 stp * box,Metronidazole
1039,2015-05-15 00:00:00,830,1,stp,Aspilet (Zedi),20 tab * 25 stp * box,Aspirin 80mg
1039,2015-05-15 00:00:00,663,1,tube,Skinalar N,12 tube * dz,Neomycin
1039,2015-05-15 00:00:00,380,2,sac,???????????? ????????????????? ???????,6 sac * pack,Myanmar Cough Medicine
1039,2015-05-15 00:00:00,385,6,sac,????????? ???????????????????? ????,10 sac * 12 pack * 2ndPack,Myanmar Cough Medicine
1039,2015-05-15 00:00:00,382,4,sac,???????? ????????????????? ???????,10 sac * pack,Myanmar Cough Medicine
1039,2015-05-15 00:00:00,412,1,sac,????????? ?????????,12 sac * pack,Myanmar Cough Medicine
1039,2015-05-15 00:00:00,393,4,sac,????????????? ??????????? ???????,10 sac * pack,Myanmar Cough Medicine
1039,2015-05-15 00:00:00,784,5,tab,Oramin C 100's,100 tab * bot,B complex with C
1039,2015-05-15 00:00:00,149,1,stp,Metformin denk 850,15 tab * 8 stp * box,Metformin 
1039,2015-05-15 00:00:00,523,1,stp,Etovit 400,10 cap * 3 stp * box,Vitamin E
1039,2015-05-15 00:00:00,16,1,stp,Nutrivita ,10 cap * 5 stp * box,Multivitamins and Minerals
1039,2015-05-15 00:00:00,422,4,bot,????????????? ???????,10 bot * pack,Myanmar Digestive
1039,2015-05-15 00:00:00,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
1039,2015-05-15 00:00:00,592,4,sac,Generlog,50 sac * box,gel
1039,2015-05-15 00:00:00,592,3,sac,Generlog,50 sac * box,gel
1039,2015-05-15 00:00:00,423,1,bot,???????? ??????????????? ????????,12 bot * dz,Myanmar Analgesic
1039,2015-05-15 00:00:00,75,10,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
1039,2015-05-15 00:00:00,461,1,bot,??????? (????),6 bot * 2 pack * dz,Myanmar Digestive
1039,2015-05-15 00:00:00,744,2,stp,Safen,10 tab * 10 stp * box,Clopidogrel
1039,2015-05-15 00:00:00,38,1,stp,Daflon,15 tab * 2 stp * box,flavonoid fraction
1039,2015-05-15 00:00:00,349,20,cap,Nuflam 300's,300 cap * bot,Glucosamine
1039,2015-05-15 00:00:00,510,2,bot,Bee Pollen,60 tab * bot,Bee Pollen
1039,2015-05-15 00:00:00,8,1,box,Appeton Teen Grow,10 tab * 3 stp * box,Multivitamins and Minerals
1040,2015-05-15 00:00:00,12,1,stp,Sylgan S,15 cap * 6 stp * box,Liver Protect
1040,2015-05-15 00:00:00,82,1,stp,Atenolol Denk,10 tab * 10 stp * box,Atenolol
1040,2015-05-15 00:00:00,29,1,stp,Nifedi-Denk 10 Retard,10 tab * 10 stp * box,Nifedipine
1040,2015-05-15 00:00:00,30,1,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
1040,2015-05-15 00:00:00,92,1,stp,Enam 10,10 tab * 10 stp * box,Enalapril
1040,2015-05-15 00:00:00,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
1041,2015-05-15 00:00:00,254,1,stp,Coxib 100,10 tab * 3 stp * box,Celecoxib
1041,2015-05-15 00:00:00,663,2,tube,Skinalar N,12 tube * dz,Neomycin
1043,2015-05-15 00:00:00,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
1043,2015-05-15 00:00:00,75,20,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
1043,2015-05-15 00:00:00,514,1,bot,V.Rohto,bot,Eye Drop
1043,2015-05-15 00:00:00,86,1,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
1043,2015-05-15 00:00:00,90,1,stp,Cardiopril 5,10 tab * 10 stp * box,Ramipril
1043,2015-05-15 00:00:00,162,1,bot,Cevit Pol,100 tab * bot,ascorbic acid
